Song,Emotion,Valence,Arousal
cupidive loved you for a long time,pensive,5.78970098045302,3.8555737704918034
country grammar hot shit,worried,5.60433093427916,4.251475409836066
the reason,pensive,5.78970098045302,3.8555737704918034
go now,worried,5.60433093427916,4.251475409836066
i just wanna stop,worried,5.60433093427916,4.251475409836066
what you wont do for love,pensive,5.78970098045302,3.8555737704918034
i just cant stop loving you,pensive,5.78970098045302,3.8555737704918034
be without you,pensive,5.78970098045302,3.8555737704918034
shake ya ass,worried,5.60433093427916,4.251475409836066
didnt i blow your mind this time,impressed,6.457033146678917,4.619098360655737
mentirosa,pensive,5.78970098045302,3.8555737704918034
express,pensive,5.78970098045302,3.8555737704918034
do that to me one more time,pensive,5.78970098045302,3.8555737704918034
whos that girl,impressed,6.457033146678917,4.619098360655737
pop that thang,apathetic,5.363349874253141,4.534262295081967
groove thang,impressed,6.457033146678917,4.619098360655737
on the hotline,impressed,6.457033146678917,4.619098360655737
after the love has gone,worried,5.60433093427916,4.251475409836066
hazard,worried,5.60433093427916,4.251475409836066
impulsive,apathetic,5.363349874253141,4.534262295081967
confessions part ii,pensive,5.78970098045302,3.8555737704918034
lean wit it rock wit it,pensive,5.78970098045302,3.8555737704918034
my baby daddy,impressed,6.457033146678917,4.619098360655737
please dont leave me,worried,5.60433093427916,4.251475409836066
walk away from love,contemplative,6.809236234409252,3.8555737704918034
u dont know me,pensive,5.78970098045302,3.8555737704918034
lookin at me,worried,5.60433093427916,4.251475409836066
for all we know,pensive,5.78970098045302,3.8555737704918034
could it be im falling in love,contemplative,6.809236234409252,3.8555737704918034
on bended knee,pensive,5.78970098045302,3.8555737704918034
trippin,worried,5.60433093427916,4.251475409836066
do anything,pensive,5.78970098045302,3.8555737704918034
shout,pensive,5.78970098045302,3.8555737704918034
suzie q,contemplative,6.809236234409252,3.8555737704918034
price of love,pensive,5.78970098045302,3.8555737704918034
ill be there,peaceful,6.753625220557094,3.5727868852459017
reminiscing,pensive,5.78970098045302,3.8555737704918034
womanizer,worried,5.60433093427916,4.251475409836066
one of these nights,pensive,5.78970098045302,3.8555737704918034
disturbia,apathetic,5.363349874253141,4.534262295081967
lets do it again,pensive,5.78970098045302,3.8555737704918034
story of my life,hopeful,6.86484724826141,4.279754098360655
put that woman first,worried,5.60433093427916,4.251475409836066
are you gonna be my girl,pensive,5.78970098045302,3.8555737704918034
galveston,pensive,5.78970098045302,3.8555737704918034
fire burning,worried,5.60433093427916,4.251475409836066
we belong,pensive,5.78970098045302,3.8555737704918034
key largo,worried,5.60433093427916,4.251475409836066
tell it like it is,worried,5.60433093427916,4.251475409836066
snow hey oh,pensive,5.78970098045302,3.8555737704918034
funky worm,pensive,5.78970098045302,3.8555737704918034
the rose,worried,5.60433093427916,4.251475409836066
uptown funk,worried,5.60433093427916,4.251475409836066
like i love you,impressed,6.457033146678917,4.619098360655737
cruise,pensive,5.78970098045302,3.8555737704918034
give me one reason,pensive,5.78970098045302,3.8555737704918034
the a team,worried,5.60433093427916,4.251475409836066
stray cat strut,worried,5.60433093427916,4.251475409836066
annies song,contemplative,6.809236234409252,3.8555737704918034
evil woman,apathetic,5.363349874253141,4.534262295081967
girl you know its true,hopeful,6.86484724826141,4.279754098360655
help me rhonda,hopeful,6.86484724826141,4.279754098360655
crazy little thing called love,worried,5.60433093427916,4.251475409836066
cool night,pensive,5.78970098045302,3.8555737704918034
give me everything,impressed,6.457033146678917,4.619098360655737
livin la vida loca,worried,5.60433093427916,4.251475409836066
my front porch looking in,pensive,5.78970098045302,3.8555737704918034
on a carousel,pensive,5.78970098045302,3.8555737704918034
making love,contemplative,6.809236234409252,3.8555737704918034
all you wanted,pensive,5.78970098045302,3.8555737704918034
ships,pensive,5.78970098045302,3.8555737704918034
ride like the wind,impressed,6.457033146678917,4.619098360655737
heartbeat song,contemplative,6.809236234409252,3.8555737704918034
right on track,pensive,5.78970098045302,3.8555737704918034
red red wine,worried,5.60433093427916,4.251475409836066
i dont want your love,impressed,6.457033146678917,4.619098360655737
laffy taffy,worried,5.60433093427916,4.251475409836066
amazed,pensive,5.78970098045302,3.8555737704918034
holiday,embarassed,5.1594428234618945,3.8555737704918034
silent running on dangerous ground,pensive,5.78970098045302,3.8555737704918034
100 pure love,pensive,5.78970098045302,3.8555737704918034
father figure,pensive,5.78970098045302,3.8555737704918034
aint gonna bump no more with no big fat woman,worried,5.60433093427916,4.251475409836066
dance the night away,impressed,6.457033146678917,4.619098360655737
applause,impressed,6.457033146678917,4.619098360655737
thrift shop,worried,5.60433093427916,4.251475409836066
animal,apathetic,5.363349874253141,4.534262295081967
whats my name,pensive,5.78970098045302,3.8555737704918034
time of the season,pensive,5.78970098045302,3.8555737704918034
treasure,hopeful,6.86484724826141,4.279754098360655
fiesta,impressed,6.457033146678917,4.619098360655737
bad bad leroy brown,apathetic,5.363349874253141,4.534262295081967
candy shop,worried,5.60433093427916,4.251475409836066
family affair,worried,5.60433093427916,4.251475409836066
your love has lifted me higher and higher,impressed,6.457033146678917,4.619098360655737
i can love you like that,impressed,6.457033146678917,4.619098360655737
baby boy,pensive,5.78970098045302,3.8555737704918034
suspicious minds,worried,5.60433093427916,4.251475409836066
hands,melancholy,5.6414049435139315,3.7848770491803276
double vision,pensive,5.78970098045302,3.8555737704918034
rainy days and mondays,melancholy,5.6414049435139315,3.7848770491803276
take a picture,pensive,5.78970098045302,3.8555737704918034
heartache tonight,worried,5.60433093427916,4.251475409836066
little woman,pensive,5.78970098045302,3.8555737704918034
hitchin a ride,impressed,6.457033146678917,4.619098360655737
your body is a wonderland,worried,5.60433093427916,4.251475409836066
all i really want to do,worried,5.60433093427916,4.251475409836066
green green grass of home,pensive,5.78970098045302,3.8555737704918034
turn your love around,hopeful,6.86484724826141,4.279754098360655
unpredictable,pensive,5.78970098045302,3.8555737704918034
fallin in love,amused,6.753625220557094,4.972581967213115
take me home country roads,pensive,5.78970098045302,3.8555737704918034
jessies girl,hopeful,6.86484724826141,4.279754098360655
diamond girl,impressed,6.457033146678917,4.619098360655737
hit the quan,worried,5.60433093427916,4.251475409836066
like a prayer,pensive,5.78970098045302,3.8555737704918034
cater 2 u,worried,5.60433093427916,4.251475409836066
traces,impressed,6.457033146678917,4.619098360655737
my body,impressed,6.457033146678917,4.619098360655737
try again,worried,5.60433093427916,4.251475409836066
i will survive,pensive,5.78970098045302,3.8555737704918034
shower,pensive,5.78970098045302,3.8555737704918034
theres no gettin over me,contemplative,6.809236234409252,3.8555737704918034
with you im born again,contemplative,6.809236234409252,3.8555737704918034
apologize,apathetic,5.363349874253141,4.534262295081967
respect yourself,pensive,5.78970098045302,3.8555737704918034
somebodys been sleeping,pensive,5.78970098045302,3.8555737704918034
alejandro,pensive,5.78970098045302,3.8555737704918034
leavin,melancholy,5.6414049435139315,3.7848770491803276
human nature,pensive,5.78970098045302,3.8555737704918034
he loves u not,pensive,5.78970098045302,3.8555737704918034
shackles praise you,impressed,6.457033146678917,4.619098360655737
the great escape,worried,5.60433093427916,4.251475409836066
i still love you,pensive,5.78970098045302,3.8555737704918034
people everyday,worried,5.60433093427916,4.251475409836066
satisfied,pensive,5.78970098045302,3.8555737704918034
shannon,pensive,5.78970098045302,3.8555737704918034
owner of a lonely heart,apathetic,5.363349874253141,4.534262295081967
locked out of heaven,impressed,6.457033146678917,4.619098360655737
make me better,pensive,5.78970098045302,3.8555737704918034
i pledge my love,impressed,6.457033146678917,4.619098360655737
borderline,worried,5.60433093427916,4.251475409836066
woo hah got you all in check,worried,5.60433093427916,4.251475409836066
the power of love,pensive,5.78970098045302,3.8555737704918034
glory of love,impressed,6.457033146678917,4.619098360655737
how we do,worried,5.60433093427916,4.251475409836066
monday monday,pensive,5.78970098045302,3.8555737704918034
will you still love me,impressed,6.457033146678917,4.619098360655737
dont worry be happy,apathetic,5.363349874253141,4.534262295081967
i believe in you and me,pensive,5.78970098045302,3.8555737704918034
hey daddy daddys home,contemplative,6.809236234409252,3.8555737704918034
dont say you dont remember,pensive,5.78970098045302,3.8555737704918034
native new yorker,hopeful,6.86484724826141,4.279754098360655
bubbly,pensive,5.78970098045302,3.8555737704918034
wild world,impressed,6.457033146678917,4.619098360655737
lets stay together,pensive,5.78970098045302,3.8555737704918034
umbrella,pensive,5.78970098045302,3.8555737704918034
back for good,pensive,5.78970098045302,3.8555737704918034
thatpower,worried,5.60433093427916,4.251475409836066
because the night,worried,5.60433093427916,4.251475409836066
rock in the usa,worried,5.60433093427916,4.251475409836066
love to love you baby,determined,7.0872913036700425,5.07155737704918
dont take the girl,worried,5.60433093427916,4.251475409836066
back to life however do you want me,worried,5.60433093427916,4.251475409836066
no air,peaceful,6.753625220557094,3.5727868852459017
heartbreaker,impressed,6.457033146678917,4.619098360655737
good enough,pensive,5.78970098045302,3.8555737704918034
laugh laugh,worried,5.60433093427916,4.251475409836066
soul deep,impressed,6.457033146678917,4.619098360655737
billy dont be a hero,worried,5.60433093427916,4.251475409836066
im the only one,worried,5.60433093427916,4.251475409836066
getto jam,worried,5.60433093427916,4.251475409836066
tie a yellow ribbon round the ole oak tree,sleepy,5.752626971218248,3.29
takin care of business,pensive,5.78970098045302,3.8555737704918034
against all odds take a look at me now,melancholy,5.6414049435139315,3.7848770491803276
oh no,impressed,6.457033146678917,4.619098360655737
tubthumping,pensive,5.78970098045302,3.8555737704918034
waterloo,apathetic,5.363349874253141,4.534262295081967
when i see you smile,contemplative,6.809236234409252,3.8555737704918034
a bay bay,peaceful,6.753625220557094,3.5727868852459017
talk dirty,worried,5.60433093427916,4.251475409836066
scars,worried,5.60433093427916,4.251475409836066
kung fu fighting,worried,5.60433093427916,4.251475409836066
just a lil bit,worried,5.60433093427916,4.251475409836066
gimme little sign,impressed,6.457033146678917,4.619098360655737
you decorated my life,impressed,6.457033146678917,4.619098360655737
youve got a friend,pensive,5.78970098045302,3.8555737704918034
way down,pensive,5.78970098045302,3.8555737704918034
set adrift on memory bliss,pensive,5.78970098045302,3.8555737704918034
austin,pensive,5.78970098045302,3.8555737704918034
cant hold us,worried,5.60433093427916,4.251475409836066
release me,pensive,5.78970098045302,3.8555737704918034
cmon and get my love,hopeful,6.86484724826141,4.279754098360655
mrs robinson,pensive,5.78970098045302,3.8555737704918034
raindrops keep fallin on my head,pensive,5.78970098045302,3.8555737704918034
return to innocence,pensive,5.78970098045302,3.8555737704918034
mandolin rain,pensive,5.78970098045302,3.8555737704918034
cant take my eyes off you,hopeful,6.86484724826141,4.279754098360655
foolish beat,worried,5.60433093427916,4.251475409836066
everything i own,contemplative,6.809236234409252,3.8555737704918034
he aint heavy hes my brother,worried,5.60433093427916,4.251475409836066
spies like us,pensive,5.78970098045302,3.8555737704918034
the night the lights went out in georgia,pensive,5.78970098045302,3.8555737704918034
its only make believe,peaceful,6.753625220557094,3.5727868852459017
bring the boys home,pensive,5.78970098045302,3.8555737704918034
weak,worried,5.60433093427916,4.251475409836066
oh my my,melancholy,5.6414049435139315,3.7848770491803276
jacobs ladder,pensive,5.78970098045302,3.8555737704918034
conga,worried,5.60433093427916,4.251475409836066
your good thing is about to end,pensive,5.78970098045302,3.8555737704918034
leave get out,worried,5.60433093427916,4.251475409836066
maria maria,contemplative,6.809236234409252,3.8555737704918034
tha crossroads,worried,5.60433093427916,4.251475409836066
monkey,worried,5.60433093427916,4.251475409836066
this is how we roll,pensive,5.78970098045302,3.8555737704918034
the jolly green giant,pensive,5.78970098045302,3.8555737704918034
only sixteen,impressed,6.457033146678917,4.619098360655737
anaconda,apathetic,5.363349874253141,4.534262295081967
your mama dont dance,pensive,5.78970098045302,3.8555737704918034
life after you,worried,5.60433093427916,4.251475409836066
it aint over til its over,apathetic,5.363349874253141,4.534262295081967
hold me thrill me kiss me,impressed,6.457033146678917,4.619098360655737
stars on 45 medley,impressed,6.457033146678917,4.619098360655737
rather be,melancholy,5.6414049435139315,3.7848770491803276
sensitivity,worried,5.60433093427916,4.251475409836066
fuck it i dont want you back,frustrated,4.6218696895577,5.269508196721311
goin out of my headcant take my eyes off you,impressed,6.457033146678917,4.619098360655737
easy to be hard,pensive,5.78970098045302,3.8555737704918034
i cant go for that no can do,worried,5.60433093427916,4.251475409836066
too many walls,pensive,5.78970098045302,3.8555737704918034
like a stone,melancholy,5.6414049435139315,3.7848770491803276
time of our lives,worried,5.60433093427916,4.251475409836066
two of hearts,pensive,5.78970098045302,3.8555737704918034
get your shine on,impressed,6.457033146678917,4.619098360655737
aint understanding mellow,pensive,5.78970098045302,3.8555737704918034
the safety dance,impressed,6.457033146678917,4.619098360655737
turn off the light,pensive,5.78970098045302,3.8555737704918034
baby im yours,impressed,6.457033146678917,4.619098360655737
blah blah blah,pensive,5.78970098045302,3.8555737704918034
dont pull your love,worried,5.60433093427916,4.251475409836066
gangsta lean,pensive,5.78970098045302,3.8555737704918034
we thuggin,worried,5.60433093427916,4.251475409836066
cruel summer,frustrated,4.6218696895577,5.269508196721311
back then,worried,5.60433093427916,4.251475409836066
guantanamera,bored,5.085294804992351,3.6010655737704917
things can only get better,embarassed,5.1594428234618945,3.8555737704918034
sylvias mother,pensive,5.78970098045302,3.8555737704918034
spirit in the sky,worried,5.60433093427916,4.251475409836066
photograph,melancholy,5.6414049435139315,3.7848770491803276
ben,contemplative,6.809236234409252,3.8555737704918034
jungle love,impressed,6.457033146678917,4.619098360655737
i love it,impressed,6.457033146678917,4.619098360655737
the finer things,pensive,5.78970098045302,3.8555737704918034
remember when,pensive,5.78970098045302,3.8555737704918034
sock it 2 me,worried,5.60433093427916,4.251475409836066
rockin robin,pensive,5.78970098045302,3.8555737704918034
firework,pensive,5.78970098045302,3.8555737704918034
i cant wait another minute,pensive,5.78970098045302,3.8555737704918034
born this way,impressed,6.457033146678917,4.619098360655737
love song,pensive,5.78970098045302,3.8555737704918034
youre no good,hopeful,6.86484724826141,4.279754098360655
never say never,pensive,5.78970098045302,3.8555737704918034
dancing in the dark,worried,5.60433093427916,4.251475409836066
cant live without your love and affection,hopeful,6.86484724826141,4.279754098360655
youre sixteen,hopeful,6.86484724826141,4.279754098360655
whatever you like,impressed,6.457033146678917,4.619098360655737
hey brother,pensive,5.78970098045302,3.8555737704918034
hall of fame,pensive,5.78970098045302,3.8555737704918034
every 1s a winner,impressed,6.457033146678917,4.619098360655737
all eyes on you,impressed,6.457033146678917,4.619098360655737
little willy,worried,5.60433093427916,4.251475409836066
the next time i fall,pensive,5.78970098045302,3.8555737704918034
hurt so bad,embarassed,5.1594428234618945,3.8555737704918034
love sneakin up on you,worried,5.60433093427916,4.251475409836066
i know you want me calle ocho,impressed,6.457033146678917,4.619098360655737
jambalaya on the bayou,worried,5.60433093427916,4.251475409836066
doo wop that thing,pensive,5.78970098045302,3.8555737704918034
lead me on,worried,5.60433093427916,4.251475409836066
you want this,pensive,5.78970098045302,3.8555737704918034
call me maybe,worried,5.60433093427916,4.251475409836066
elevators me  you,pensive,5.78970098045302,3.8555737704918034
kids in america,impressed,6.457033146678917,4.619098360655737
barefoot blue jean night,pensive,5.78970098045302,3.8555737704918034
magic carpet ride,pensive,5.78970098045302,3.8555737704918034
you aint seen nothing yet,pensive,5.78970098045302,3.8555737704918034
still water love,pensive,5.78970098045302,3.8555737704918034
dude,worried,5.60433093427916,4.251475409836066
our song,pensive,5.78970098045302,3.8555737704918034
if youre gone,worried,5.60433093427916,4.251475409836066
wait for you,pensive,5.78970098045302,3.8555737704918034
nasty,discontent,4.473573652618612,4.251475409836066
please come to boston,pensive,5.78970098045302,3.8555737704918034
get outta my dreams get into my car,pensive,5.78970098045302,3.8555737704918034
ive gotta be me,impressed,6.457033146678917,4.619098360655737
here is gone,pensive,5.78970098045302,3.8555737704918034
dont stop the music,impressed,6.457033146678917,4.619098360655737
tonight,contemplative,6.809236234409252,3.8555737704918034
the way i are,pensive,5.78970098045302,3.8555737704918034
do you know what it takes,pensive,5.78970098045302,3.8555737704918034
hips dont lie,worried,5.60433093427916,4.251475409836066
baby i love your way,contemplative,6.809236234409252,3.8555737704918034
one minute man,worried,5.60433093427916,4.251475409836066
more love,impressed,6.457033146678917,4.619098360655737
never leave you uh oooh uh oooh,pensive,5.78970098045302,3.8555737704918034
love story,pensive,5.78970098045302,3.8555737704918034
freddies dead,worried,5.60433093427916,4.251475409836066
you could have been with me,pensive,5.78970098045302,3.8555737704918034
hotline bling,pensive,5.78970098045302,3.8555737704918034
our lips are sealed,worried,5.60433093427916,4.251475409836066
black water,pensive,5.78970098045302,3.8555737704918034
runaway child running wild,pensive,5.78970098045302,3.8555737704918034
sweet baby,impressed,6.457033146678917,4.619098360655737
tonight she comes,peaceful,6.753625220557094,3.5727868852459017
youre only lonely,uncomfortable,4.473573652618612,4.18077868852459
toy soldiers,worried,5.60433093427916,4.251475409836066
junk food junkie,pensive,5.78970098045302,3.8555737704918034
oh happy day,amused,6.753625220557094,4.972581967213115
hot boy,apathetic,5.363349874253141,4.534262295081967
country girl shake it for me,worried,5.60433093427916,4.251475409836066
7 days,pensive,5.78970098045302,3.8555737704918034
queen of hearts,worried,5.60433093427916,4.251475409836066
stronger,worried,5.60433093427916,4.251475409836066
precious and few,peaceful,6.753625220557094,3.5727868852459017
say my name,pensive,5.78970098045302,3.8555737704918034
last night i didnt get to sleep at all,pensive,5.78970098045302,3.8555737704918034
float on,peaceful,6.753625220557094,3.5727868852459017
the world is a ghetto,hopeful,6.86484724826141,4.279754098360655
smile a little smile for me,pensive,5.78970098045302,3.8555737704918034
ive been searchin so long,pensive,5.78970098045302,3.8555737704918034
hate it or love it,worried,5.60433093427916,4.251475409836066
these dreams,pensive,5.78970098045302,3.8555737704918034
maneater,pensive,5.78970098045302,3.8555737704918034
daisy a day,hopeful,6.86484724826141,4.279754098360655
private eyes,pensive,5.78970098045302,3.8555737704918034
hemorrhage in my hands,worried,5.60433093427916,4.251475409836066
ive been in love before,impressed,6.457033146678917,4.619098360655737
adult education,worried,5.60433093427916,4.251475409836066
cool for the summer,worried,5.60433093427916,4.251475409836066
always be my baby,pensive,5.78970098045302,3.8555737704918034
carry on wayward son,pensive,5.78970098045302,3.8555737704918034
brass in pocket,pensive,5.78970098045302,3.8555737704918034
i didnt mean to turn you on,embarassed,5.1594428234618945,3.8555737704918034
the best day,pensive,5.78970098045302,3.8555737704918034
there goes my baby,impressed,6.457033146678917,4.619098360655737
jerk out,worried,5.60433093427916,4.251475409836066
same love,pensive,5.78970098045302,3.8555737704918034
i dont wanna know,pensive,5.78970098045302,3.8555737704918034
hit me with your best shot,apathetic,5.363349874253141,4.534262295081967
sea of love,contemplative,6.809236234409252,3.8555737704918034
wind of change,impressed,6.457033146678917,4.619098360655737
every girl,impressed,6.457033146678917,4.619098360655737
somethings burning,impressed,6.457033146678917,4.619098360655737
buttons,worried,5.60433093427916,4.251475409836066
overnight celebrity,pensive,5.78970098045302,3.8555737704918034
really wanna know you,pensive,5.78970098045302,3.8555737704918034
take me back,embarassed,5.1594428234618945,3.8555737704918034
now that we found love,worried,5.60433093427916,4.251475409836066
groove me,impressed,6.457033146678917,4.619098360655737
goodbye yellow brick road,worried,5.60433093427916,4.251475409836066
if youre not the one,pensive,5.78970098045302,3.8555737704918034
somebody to love,impressed,6.457033146678917,4.619098360655737
let it rock,pensive,5.78970098045302,3.8555737704918034
stronger what doesnt kill you,discontent,4.473573652618612,4.251475409836066
we dont have to take our clothes off,worried,5.60433093427916,4.251475409836066
rock with you,pensive,5.78970098045302,3.8555737704918034
sorry 2004,worried,5.60433093427916,4.251475409836066
in the closet,impressed,6.457033146678917,4.619098360655737
make it with you,pensive,5.78970098045302,3.8555737704918034
ayo,worried,5.60433093427916,4.251475409836066
get up before the night is over,pensive,5.78970098045302,3.8555737704918034
id do anything for love but i wont do that,pensive,5.78970098045302,3.8555737704918034
looking for a new love,hopeful,6.86484724826141,4.279754098360655
american boy,impressed,6.457033146678917,4.619098360655737
the boss,worried,5.60433093427916,4.251475409836066
freekn you,worried,5.60433093427916,4.251475409836066
123,worried,5.60433093427916,4.251475409836066
when she cries,pensive,5.78970098045302,3.8555737704918034
cowboy take me away,impressed,6.457033146678917,4.619098360655737
sos,pensive,5.78970098045302,3.8555737704918034
drive by,worried,5.60433093427916,4.251475409836066
ballad of the green berets,worried,5.60433093427916,4.251475409836066
love will never do without you,pensive,5.78970098045302,3.8555737704918034
romantic,impressed,6.457033146678917,4.619098360655737
hold on,pensive,5.78970098045302,3.8555737704918034
every breath you take,pensive,5.78970098045302,3.8555737704918034
hey deanie,pensive,5.78970098045302,3.8555737704918034
better in time,pensive,5.78970098045302,3.8555737704918034
set u free,impressed,6.457033146678917,4.619098360655737
lady marmalade,worried,5.60433093427916,4.251475409836066
let me go,contemplative,6.809236234409252,3.8555737704918034
id like to teach the world to sing in perfect harmony,contemplative,6.809236234409252,3.8555737704918034
devil with a blue dress ongood golly miss molly,worried,5.60433093427916,4.251475409836066
love bites,impressed,6.457033146678917,4.619098360655737
will it go round in circles,contemplative,6.809236234409252,3.8555737704918034
gone till november,pensive,5.78970098045302,3.8555737704918034
hot fun in the summertime,impressed,6.457033146678917,4.619098360655737
waterfalls,pensive,5.78970098045302,3.8555737704918034
stay fly,worried,5.60433093427916,4.251475409836066
hungry eyes,worried,5.60433093427916,4.251475409836066
indian giver,hopeful,6.86484724826141,4.279754098360655
letters from home,worried,5.60433093427916,4.251475409836066
how do you talk to an angel,contemplative,6.809236234409252,3.8555737704918034
tell me its real,contemplative,6.809236234409252,3.8555737704918034
let me be there,pensive,5.78970098045302,3.8555737704918034
come saturday morning,pensive,5.78970098045302,3.8555737704918034
here we go again,worried,5.60433093427916,4.251475409836066
flash light,worried,5.60433093427916,4.251475409836066
smooth,pensive,5.78970098045302,3.8555737704918034
a thousand miles,pensive,5.78970098045302,3.8555737704918034
shake,worried,5.60433093427916,4.251475409836066
fourfiveseconds,melancholy,5.6414049435139315,3.7848770491803276
breakaway,worried,5.60433093427916,4.251475409836066
lovin you,pensive,5.78970098045302,3.8555737704918034
together forever,pensive,5.78970098045302,3.8555737704918034
born to be alive,hopeful,6.86484724826141,4.279754098360655
ma belle amie,hopeful,6.86484724826141,4.279754098360655
method of modern love,impressed,6.457033146678917,4.619098360655737
new kid in town,impressed,6.457033146678917,4.619098360655737
cant stop wont stop,worried,5.60433093427916,4.251475409836066
omg,impressed,6.457033146678917,4.619098360655737
what you dont know,pensive,5.78970098045302,3.8555737704918034
mother and child reunion,impressed,6.457033146678917,4.619098360655737
this love,worried,5.60433093427916,4.251475409836066
thats what love is for,impressed,6.457033146678917,4.619098360655737
closer,worried,5.60433093427916,4.251475409836066
love grows where my rosemary goes,impressed,6.457033146678917,4.619098360655737
fight song,worried,5.60433093427916,4.251475409836066
black widow,worried,5.60433093427916,4.251475409836066
lovergirl,pensive,5.78970098045302,3.8555737704918034
giving you the best that i got,impressed,6.457033146678917,4.619098360655737
said i loved youbut i lied,impressed,6.457033146678917,4.619098360655737
take your time do it right,pensive,5.78970098045302,3.8555737704918034
doesnt really matter,impressed,6.457033146678917,4.619098360655737
dont let go,pensive,5.78970098045302,3.8555737704918034
the monster,pensive,5.78970098045302,3.8555737704918034
de do do do de da da da,melancholy,5.6414049435139315,3.7848770491803276
get money,worried,5.60433093427916,4.251475409836066
i wanna be rich,impressed,6.457033146678917,4.619098360655737
higher love,impressed,6.457033146678917,4.619098360655737
joy to the world,hopeful,6.86484724826141,4.279754098360655
get together,impressed,6.457033146678917,4.619098360655737
ill be there for you,pensive,5.78970098045302,3.8555737704918034
one man woman one woman man,pensive,5.78970098045302,3.8555737704918034
then came you,hopeful,6.86484724826141,4.279754098360655
catch my breath,pensive,5.78970098045302,3.8555737704918034
never been to spain,worried,5.60433093427916,4.251475409836066
foolish games,worried,5.60433093427916,4.251475409836066
theme from shaft,apathetic,5.363349874253141,4.534262295081967
make it hot,worried,5.60433093427916,4.251475409836066
an american dream,hopeful,6.86484724826141,4.279754098360655
viva la vida,worried,5.60433093427916,4.251475409836066
hold my hand,pensive,5.78970098045302,3.8555737704918034
drowning in the sea of love,impressed,6.457033146678917,4.619098360655737
eye of the tiger,apathetic,5.363349874253141,4.534262295081967
aint nothing like the real thing,contemplative,6.809236234409252,3.8555737704918034
living in america,pensive,5.78970098045302,3.8555737704918034
paint it black,pensive,5.78970098045302,3.8555737704918034
in my bed,pensive,5.78970098045302,3.8555737704918034
ill have to say i love you in a song,pensive,5.78970098045302,3.8555737704918034
total eclipse of the heart,pensive,5.78970098045302,3.8555737704918034
po pimp,worried,5.60433093427916,4.251475409836066
pour it up,worried,5.60433093427916,4.251475409836066
black and white,pensive,5.78970098045302,3.8555737704918034
im so into you,pensive,5.78970098045302,3.8555737704918034
when youre in love with a beautiful woman,impressed,6.457033146678917,4.619098360655737
untouched,worried,5.60433093427916,4.251475409836066
i dont want this night to end,pensive,5.78970098045302,3.8555737704918034
rock on,pensive,5.78970098045302,3.8555737704918034
wiggle,worried,5.60433093427916,4.251475409836066
i was made to love her,impressed,6.457033146678917,4.619098360655737
what was i thinkin,worried,5.60433093427916,4.251475409836066
escape,pensive,5.78970098045302,3.8555737704918034
wrecking ball,apathetic,5.363349874253141,4.534262295081967
i love me some him,impressed,6.457033146678917,4.619098360655737
what a fool believes,pensive,5.78970098045302,3.8555737704918034
baby i love your wayfreebird medley,contemplative,6.809236234409252,3.8555737704918034
too late to turn back now,pensive,5.78970098045302,3.8555737704918034
still into you,pensive,5.78970098045302,3.8555737704918034
all you need is love,hopeful,6.86484724826141,4.279754098360655
mr wendal,worried,5.60433093427916,4.251475409836066
if not for you,pensive,5.78970098045302,3.8555737704918034
who i am,pensive,5.78970098045302,3.8555737704918034
all about that bass,worried,5.60433093427916,4.251475409836066
girl on tv,hopeful,6.86484724826141,4.279754098360655
the wonder of you,impressed,6.457033146678917,4.619098360655737
hot in herre,worried,5.60433093427916,4.251475409836066
rump shaker,worried,5.60433093427916,4.251475409836066
its gonna take a miracle,impressed,6.457033146678917,4.619098360655737
paper planes,apathetic,5.363349874253141,4.534262295081967
we found love,worried,5.60433093427916,4.251475409836066
next to me,pensive,5.78970098045302,3.8555737704918034
be near me,pensive,5.78970098045302,3.8555737704918034
walk it out,sleepy,5.752626971218248,3.29
one less bell to answer,worried,5.60433093427916,4.251475409836066
soldier of love,apathetic,5.363349874253141,4.534262295081967
youll see,pensive,5.78970098045302,3.8555737704918034
i hate this part,worried,5.60433093427916,4.251475409836066
respect,pensive,5.78970098045302,3.8555737704918034
here we go,worried,5.60433093427916,4.251475409836066
winning,pensive,5.78970098045302,3.8555737704918034
the happening,pensive,5.78970098045302,3.8555737704918034
a cowboys work is never done,worried,5.60433093427916,4.251475409836066
nowhere man,pensive,5.78970098045302,3.8555737704918034
follow me,pensive,5.78970098045302,3.8555737704918034
why,worried,5.60433093427916,4.251475409836066
ridin solo,worried,5.60433093427916,4.251475409836066
i believe in you you believe in me,pensive,5.78970098045302,3.8555737704918034
an innocent man,worried,5.60433093427916,4.251475409836066
sara,pensive,5.78970098045302,3.8555737704918034
flashdance what a feeling,pensive,5.78970098045302,3.8555737704918034
dance dance,impressed,6.457033146678917,4.619098360655737
catch me im falling,impressed,6.457033146678917,4.619098360655737
dont know why,pensive,5.78970098045302,3.8555737704918034
my place,pensive,5.78970098045302,3.8555737704918034
cool it now,melancholy,5.6414049435139315,3.7848770491803276
they want efx,worried,5.60433093427916,4.251475409836066
i shot the sheriff,apathetic,5.363349874253141,4.534262295081967
stickwitu,impressed,6.457033146678917,4.619098360655737
cant fight this feeling,worried,5.60433093427916,4.251475409836066
what you know,pensive,5.78970098045302,3.8555737704918034
every time i close my eyes,contemplative,6.809236234409252,3.8555737704918034
this i promise you,pensive,5.78970098045302,3.8555737704918034
stoned soul picnic,contemplative,6.809236234409252,3.8555737704918034
